id,url,title,price,price_m2_text,price_m2,rooms,square_m2,floor,floor_total,district,city,street,house_num,latitude,longitude,complex_id,complex_alias,complex_name,furniture,rent_renovation,priv_dorm,bathrooms_count,kitchen_studio,suited_for,full_description,photo_urls,photo_count,photo_set_hash,seller_type,owner_name,is_identity_confirmed,published_date,created_at,added_at,storage,scraped_at
671449511,https://krisha.kz/a/show/671449511,3-комнатная квартира · 123 м² · 2/5 этаж,500000,за месяц,4065,3,123,2,5,Esilyskiy_r-n,Astana,Sarayshyk,2,51.135532,71.41761,,,,,"не новый, но аккуратный и чистый ремонт",,,,,"отдельно стоящий дом на 20 квартир с уютной, оборудованной детской площадкой, двором. Квартира после свежего косметического ремонта. Две спальни с обновленными санузлами и отдельно гостевой санузел

Дом ориентировочно находится возле Кабанбай батыра","[""https://krisha-photos.kcdn.online/webp/ef/efbb697f-b271-499f-9b30-b907e1bdf37f/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ef/efbb697f-b271-499f-9b30-b907e1bdf37f/18-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ef/efbb697f-b271-499f-9b30-b907e1bdf37f/19-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ef/efbb697f-b271-499f-9b30-b907e1bdf37f/20-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ef/efbb697f-b271-499f-9b30-b907e1bdf37f/21-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ef/efbb697f-b271-499f-9b30-b907e1bdf37f/22-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ef/efbb697f-b271-499f-9b30-b907e1bdf37f/23-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ef/efbb697f-b271-499f-9b30-b907e1bdf37f/24-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ef/efbb697f-b271-499f-9b30-b907e1bdf37f/25-full.jpg""]",9,5b1ada2aae22d4abaaf084a1496e6287bc49319f78f765938e47f0aa812e379d,,Хозяин,False,2026-08-07,2021-11-09,2026-08-07,live,2026-08-14T06:34:55+00:00
679376658,https://krisha.kz/a/show/679376658,1-комнатная квартира · 45 м² · 1/12 этаж,300000,за месяц,6667,1,45,1,12,Esilyskiy_r-n,Astana,Uly_Dala,31/1,51.100870723535,71.399965785423,10915321,alpamys,Alpamys,,,нет,,,,"Жк Комфорт класса Алпамыс. Рядом Nazarbaev University, AITU.НЕстудия Kомнаты изолированны. 
 
Сам хозяин, без посредников. Пишите если не отвечу, на работе сеть плохо ловит. 
 
Закрытый двор. Все рядом, школа, сады, своя Аллея. ТРЦ Мега силк вей, Ботанический сад, Астана арена, Казахстанская лига любителей футбола. Все как на фото. Депозит 50.000

Дом ориентировочно находится возле Кабанбай батыр -Улы дала","[""https://krisha-photos.kcdn.online/webp/90/909d5d8a-d468-4927-9fea-d8e6de2c3117/48-full.jpg"", ""https://krisha-photos.kcdn.online/webp/90/909d5d8a-d468-4927-9fea-d8e6de2c3117/49-full.jpg"", ""https://krisha-photos.kcdn.online/webp/90/909d5d8a-d468-4927-9fea-d8e6de2c3117/50-full.jpg"", ""https://krisha-photos.kcdn.online/webp/90/909d5d8a-d468-4927-9fea-d8e6de2c3117/51-full.jpg"", ""https://krisha-photos.kcdn.online/webp/90/909d5d8a-d468-4927-9fea-d8e6de2c3117/52-full.jpg"", ""https://krisha-photos.kcdn.online/webp/90/909d5d8a-d468-4927-9fea-d8e6de2c3117/53-full.jpg""]",6,241573363b19ef53ae3ab13fd70e5f5507d7735f617deddd0e3097adf1775a09,,Хозяин,False,2026-08-07,2022-10-05,2026-08-07,live,2026-08-21T13:14:30+00:00
696750975,https://krisha.kz/a/show/696750975,2-комнатная квартира · 57 м² · 11 этаж,300000,за месяц,5263,2,57,11,,Esilyskiy_r-n,Astana,KabanbayBatyra,,51.102294729323,71.405830613933,9888171,esilplaza,Esil Plaza,полностью,,нет,,,,"депозит 300к, за квартплату отдельно (сколько выйдет, столько заплатите), сдает собственник, торга нет. 
В квартире все необходимое есть

Дом ориентировочно находится возле Бухар жырау","[""https://krisha-photos.kcdn.online/webp/c2/c2869db6-d057-47ef-9931-8ddc0aad68d7/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/c2/c2869db6-d057-47ef-9931-8ddc0aad68d7/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/c2/c2869db6-d057-47ef-9931-8ddc0aad68d7/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/c2/c2869db6-d057-47ef-9931-8ddc0aad68d7/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/c2/c2869db6-d057-47ef-9931-8ddc0aad68d7/5-full.jpg"", ""https://krisha-photos.kcdn.online/webp/c2/c2869db6-d057-47ef-9931-8ddc0aad68d7/6-full.jpg"", ""https://krisha-photos.kcdn.online/webp/c2/c2869db6-d057-47ef-9931-8ddc0aad68d7/7-full.jpg"", ""https://krisha-photos.kcdn.online/webp/c2/c2869db6-d057-47ef-9931-8ddc0aad68d7/8-full.jpg"", ""https://krisha-photos.kcdn.online/webp/c2/c2869db6-d057-47ef-9931-8ddc0aad68d7/9-full.jpg""]",9,5a6cd4b0be9d05cceba8c0a27bc5375b85d3d18becebc41b0ec2e562a3bc292a,,Хозяин,False,2026-08-07,2024-08-28,2026-08-07,live,2026-08-21T13:14:30+00:00
687372021,https://krisha.kz/a/show/687372021,2-комнатная квартира · 57 м² · 11/18 этаж,300000,за месяц,5263,2,57,11,18,Esilyskiy_r-n,Astana,Kabanbay_Batyra,49,51.102294729323,71.405830613933,9888171,esilplaza,Esil Plaza,полностью,"не новый, но аккуратный и чистый ремонт",,,,,"Сдаю в аренду квартиру на долгий срок. Чистый ремонт со всей необходимой техникой и мебелью. Квартира в отличном состоянии с отличным видом из панорамных окон на ботанический сад. Сдаю взрослым без детей, максимум к проживанию 2 человека, без животных !

Дом ориентировочно находится возле Ботанический сад","[""https://krisha-photos.kcdn.online/webp/fa/fa8132f0-d812-4a20-9fee-a690c44ed5cd/15-full.jpg"", ""https://krisha-photos.kcdn.online/webp/fa/fa8132f0-d812-4a20-9fee-a690c44ed5cd/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/fa/fa8132f0-d812-4a20-9fee-a690c44ed5cd/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/fa/fa8132f0-d812-4a20-9fee-a690c44ed5cd/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/fa/fa8132f0-d812-4a20-9fee-a690c44ed5cd/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/fa/fa8132f0-d812-4a20-9fee-a690c44ed5cd/5-full.jpg"", ""https://krisha-photos.kcdn.online/webp/fa/fa8132f0-d812-4a20-9fee-a690c44ed5cd/6-full.jpg"", ""https://krisha-photos.kcdn.online/webp/fa/fa8132f0-d812-4a20-9fee-a690c44ed5cd/7-full.jpg"", ""https://krisha-photos.kcdn.online/webp/fa/fa8132f0-d812-4a20-9fee-a690c44ed5cd/8-full.jpg"", ""https://krisha-photos.kcdn.online/webp/fa/fa8132f0-d812-4a20-9fee-a690c44ed5cd/9-full.jpg"", ""https://krisha-photos.kcdn.online/webp/fa/fa8132f0-d812-4a20-9fee-a690c44ed5cd/10-full.jpg"", ""https://krisha-photos.kcdn.online/webp/fa/fa8132f0-d812-4a20-9fee-a690c44ed5cd/11-full.jpg"", ""https://krisha-photos.kcdn.online/webp/fa/fa8132f0-d812-4a20-9fee-a690c44ed5cd/12-full.jpg"", ""https://krisha-photos.kcdn.online/webp/fa/fa8132f0-d812-4a20-9fee-a690c44ed5cd/13-full.jpg"", ""https://krisha-photos.kcdn.online/webp/fa/fa8132f0-d812-4a20-9fee-a690c44ed5cd/14-full.jpg"", ""https://krisha-photos.kcdn.online/webp/fa/fa8132f0-d812-4a20-9fee-a690c44ed5cd/16-full.jpg""]",16,28a0fbd7755ed1ed53651f6c339cfcd85237768e8d0ff610611252e9a08a33a1,,Хозяин,False,2026-08-07,2023-08-26,2026-08-07,live,2026-08-21T13:14:30+00:00
1009604988,https://krisha.kz/a/show/1009604988,3-комнатная квартира · 100 м² · 6/9 этаж,470000,за месяц,4700,3,100,6,9,Nura_r-n,Astana,Kabanbay_batyra,9/4,51.141189,71.41752,8543572,premera,Премьера,полностью,"не новый, но аккуратный и чистый ремонт",,,,,"Сдаётся 3-комнатная квартира в ЖК «Премьера» в Астане. 
Квартира светлая, тёплая, с аккуратным ремонтом, полностью готова для комфортного проживания. Удобная планировка, просторные комнаты. 
Дом расположен в хорошем районе с развитой инфраструктурой. Рядом находятся школа №17, детские сады, магазины, аптеки, остановки общественного транспорта. В шаговой доступности основные достопримечательности и объекты города. 
Квартира подойдёт для семьи на длительный срок. 
Чистый подъезд, спокойные соседи, удобное расположение. 
По всем вопросам звоните или пишите. Квартира освободится 21.07. Ком. внутри. + депозит 200.000

Дом ориентировочно находится возле Кабанбай батыра пересечения сарайшык","[""https://krisha-photos.kcdn.online/webp/7c/7cee5b90-fed2-4b3e-b775-6ec3751e7561/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/7c/7cee5b90-fed2-4b3e-b775-6ec3751e7561/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/7c/7cee5b90-fed2-4b3e-b775-6ec3751e7561/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/7c/7cee5b90-fed2-4b3e-b775-6ec3751e7561/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/7c/7cee5b90-fed2-4b3e-b775-6ec3751e7561/5-full.jpg"", ""https://krisha-photos.kcdn.online/webp/7c/7cee5b90-fed2-4b3e-b775-6ec3751e7561/6-full.jpg""]",6,fed6a6015b7e6385738efced496f285a3d071b841bdeecdefdc3df37c921c534,,Хозяин,False,2026-08-07,2026-02-13,2026-08-07,live,2026-08-21T13:14:30+00:00
1013729061,https://krisha.kz/a/show/1013729061,1-комнатная квартира · 47 м² · 5/9 этаж,250000,за месяц,5319,1,47,5,9,Esilyskiy_r-n,Astana,Kurgalzhinskoe_shosse,20/2,51.15029468385,71.363987780313,9901091,technikum2,Техникум,полностью,"свежий ремонт, новая мебель",,,,,Полноценная 1 комн квартира на 5 этаже из 9. Свежий ремонт. Коммунальные оплачиваются отдельно. Депозит 200.000.,"[""https://krisha-photos.kcdn.online/webp/f9/f91b8cf5-3d3f-4595-9b56-aa04a2bb2ca8/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/f9/f91b8cf5-3d3f-4595-9b56-aa04a2bb2ca8/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/f9/f91b8cf5-3d3f-4595-9b56-aa04a2bb2ca8/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/f9/f91b8cf5-3d3f-4595-9b56-aa04a2bb2ca8/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/f9/f91b8cf5-3d3f-4595-9b56-aa04a2bb2ca8/5-full.jpg"", ""https://krisha-photos.kcdn.online/webp/f9/f91b8cf5-3d3f-4595-9b56-aa04a2bb2ca8/6-full.jpg"", ""https://krisha-photos.kcdn.online/webp/f9/f91b8cf5-3d3f-4595-9b56-aa04a2bb2ca8/7-full.jpg"", ""https://krisha-photos.kcdn.online/webp/f9/f91b8cf5-3d3f-4595-9b56-aa04a2bb2ca8/8-full.jpg"", ""https://krisha-photos.kcdn.online/webp/f9/f91b8cf5-3d3f-4595-9b56-aa04a2bb2ca8/9-full.jpg""]",9,0c8abc2dc96a8eb9aad99ba6402175e2c03a0f9ff3cf7f0a11ae98575516954d,,Хозяин,False,2026-08-07,2026-07-06,2026-08-07,live,2026-08-21T13:14:30+00:00
691946466,https://krisha.kz/a/show/691946466,2-комнатная квартира · 100 м²,400000,за месяц,4000,2,100,3,,Esilyskiy_r-n,Astana,Dostyk,14,51.128860719219,71.433193801214,8477344,nursaja,Нурсая,полностью,"не новый, но аккуратный и чистый ремонт",,,,,"Сдается в аренду чистая, уютная квартиры в Нурсае 1. 
Развитая инфраструктура, хороший дом.","[""https://krisha-photos.kcdn.online/webp/e2/e29ab9dd-fe1a-410d-b3da-8332c07f2fc6/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/e2/e29ab9dd-fe1a-410d-b3da-8332c07f2fc6/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/e2/e29ab9dd-fe1a-410d-b3da-8332c07f2fc6/5-full.jpg"", ""https://krisha-photos.kcdn.online/webp/e2/e29ab9dd-fe1a-410d-b3da-8332c07f2fc6/6-full.jpg"", ""https://krisha-photos.kcdn.online/webp/e2/e29ab9dd-fe1a-410d-b3da-8332c07f2fc6/7-full.jpg"", ""https://krisha-photos.kcdn.online/webp/e2/e29ab9dd-fe1a-410d-b3da-8332c07f2fc6/8-full.jpg"", ""https://krisha-photos.kcdn.online/webp/e2/e29ab9dd-fe1a-410d-b3da-8332c07f2fc6/9-full.jpg"", ""https://krisha-photos.kcdn.online/webp/e2/e29ab9dd-fe1a-410d-b3da-8332c07f2fc6/10-full.jpg"", ""https://krisha-photos.kcdn.online/webp/e2/e29ab9dd-fe1a-410d-b3da-8332c07f2fc6/11-full.jpg"", ""https://krisha-photos.kcdn.online/webp/e2/e29ab9dd-fe1a-410d-b3da-8332c07f2fc6/12-full.jpg"", ""https://krisha-photos.kcdn.online/webp/e2/e29ab9dd-fe1a-410d-b3da-8332c07f2fc6/13-full.jpg"", ""https://krisha-photos.kcdn.online/webp/e2/e29ab9dd-fe1a-410d-b3da-8332c07f2fc6/14-full.jpg"", ""https://krisha-photos.kcdn.online/webp/e2/e29ab9dd-fe1a-410d-b3da-8332c07f2fc6/15-full.jpg"", ""https://krisha-photos.kcdn.online/webp/e2/e29ab9dd-fe1a-410d-b3da-8332c07f2fc6/16-full.jpg""]",14,44c366041061d07ccec3db90e1b9294d0125cd4f97ecc9571e95ae3d50234c7d,,Global Astana,False,2026-08-07,2024-03-06,2026-08-07,live,2026-08-21T13:14:30+00:00
1011095120,https://krisha.kz/a/show/1011095120,2-комнатная квартира · 40 м² · 3/9 этаж,300000,за месяц,7500,2,40,3,9,Nura_r-n,Astana,Turan,55/16,51.115128804059,71.390617663995,20300682,sezimqalaorken,Sezim Qala. Orken,полностью,"свежий ремонт, новая мебель",,,,,"сдам 2 ком квартиру со студии, возле Магнума по ул Туран, новый дом, свежий ремонт, ни кто не жил на дл срок, 300 000тг + квартплата и с депозитом на 1 месяц

Дом ориентировочно находится возле Находиться возле Магнума",[],0,,,Хозяин,False,2026-08-13,2026-04-06,2026-08-13,live,2026-08-21T13:14:30+00:00
1012347642,https://krisha.kz/a/show/1012347642,2-комнатная квартира · 62 м² · 9/12 этаж,360000,за месяц,5645,2,62,9,12,Nura_r-n,Astana,Prosp__Turan,34A,51.121678277129,71.40571061112,18867627,tandau,Tandau,полностью,"свежий ремонт, новая мебель",нет,,,,"Новая квартира, евроремонт, кондиционер, мебель, одному человеку сдам, депозит 100 тыс. тнг., 350 тыс. окончательно без торга, субаренду не сдаю, услуги риэлторов не оплачиваю.",[],0,,,Хозяин,False,2026-08-07,2026-05-19,2026-08-07,live,2026-08-21T13:14:30+00:00
677820122,https://krisha.kz/a/show/677820122,1-комнатная квартира · 45 м² · 2/10 этаж,230000,за месяц,5111,1,45,2,10,Saryarka_r-n,Astana,Sokpakbaeva,5,51.171802,71.399186,10039427,arlan,Арлан,,,,,,,"Фотографии соответствуют действительности. Квартира сдаётся порядочным ответственным людям. 
При заезде вносится страховой депозит в размере 80000 тенге.

Дом ориентировочно находится возле Кенжебека Кумисбекова","[""https://krisha-photos.kcdn.online/webp/ca/caf753eb-c90a-4567-aca3-7159623cdce3/16-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ca/caf753eb-c90a-4567-aca3-7159623cdce3/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ca/caf753eb-c90a-4567-aca3-7159623cdce3/9-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ca/caf753eb-c90a-4567-aca3-7159623cdce3/10-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ca/caf753eb-c90a-4567-aca3-7159623cdce3/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ca/caf753eb-c90a-4567-aca3-7159623cdce3/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ca/caf753eb-c90a-4567-aca3-7159623cdce3/5-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ca/caf753eb-c90a-4567-aca3-7159623cdce3/6-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ca/caf753eb-c90a-4567-aca3-7159623cdce3/8-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ca/caf753eb-c90a-4567-aca3-7159623cdce3/11-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ca/caf753eb-c90a-4567-aca3-7159623cdce3/12-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ca/caf753eb-c90a-4567-aca3-7159623cdce3/13-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ca/caf753eb-c90a-4567-aca3-7159623cdce3/14-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ca/caf753eb-c90a-4567-aca3-7159623cdce3/15-full.jpg""]",14,39c83da140e12be70919b260bb33a42234e89f2472595090df47c4f8c2736800,,Алтын Босага,False,2026-08-07,2022-08-02,2026-08-07,live,2026-08-21T13:14:30+00:00
1001451284,https://krisha.kz/a/show/1001451284,2-комнатная квартира · 40 м² · 6/12 этаж,300000,за месяц,7500,2,40,6,12,Almaty_r-n,Astana,Zh_Nazhimedenova,54,51.110564019225,71.524901419037,19854344,sardarcity2,Sardar City 2,полностью,"свежий ремонт, новая мебель",,,,,"Инновации 
 форма нового жк. Все в одном, рядом с Нурлы жол, ЛРТ

Дом ориентировочно находится возле Нурлы жол","[""https://krisha-photos.kcdn.online/webp/43/4322c895-fcb3-46ae-98cc-08ae50e42e77/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/43/4322c895-fcb3-46ae-98cc-08ae50e42e77/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/43/4322c895-fcb3-46ae-98cc-08ae50e42e77/5-full.jpg"", ""https://krisha-photos.kcdn.online/webp/43/4322c895-fcb3-46ae-98cc-08ae50e42e77/6-full.jpg"", ""https://krisha-photos.kcdn.online/webp/43/4322c895-fcb3-46ae-98cc-08ae50e42e77/7-full.jpg"", ""https://krisha-photos.kcdn.online/webp/43/4322c895-fcb3-46ae-98cc-08ae50e42e77/8-full.jpg"", ""https://krisha-photos.kcdn.online/webp/43/4322c895-fcb3-46ae-98cc-08ae50e42e77/9-full.jpg"", ""https://krisha-photos.kcdn.online/webp/43/4322c895-fcb3-46ae-98cc-08ae50e42e77/10-full.jpg"", ""https://krisha-photos.kcdn.online/webp/43/4322c895-fcb3-46ae-98cc-08ae50e42e77/11-full.jpg"", ""https://krisha-photos.kcdn.online/webp/43/4322c895-fcb3-46ae-98cc-08ae50e42e77/12-full.jpg"", ""https://krisha-photos.kcdn.online/webp/43/4322c895-fcb3-46ae-98cc-08ae50e42e77/13-full.jpg"", ""https://krisha-photos.kcdn.online/webp/43/4322c895-fcb3-46ae-98cc-08ae50e42e77/14-full.jpg"", ""https://krisha-photos.kcdn.online/webp/43/4322c895-fcb3-46ae-98cc-08ae50e42e77/15-full.jpg"", ""https://krisha-photos.kcdn.online/webp/43/4322c895-fcb3-46ae-98cc-08ae50e42e77/16-full.jpg"", ""https://krisha-photos.kcdn.online/webp/43/4322c895-fcb3-46ae-98cc-08ae50e42e77/17-full.jpg"", ""https://krisha-photos.kcdn.online/webp/43/4322c895-fcb3-46ae-98cc-08ae50e42e77/18-full.jpg"", ""https://krisha-photos.kcdn.online/webp/43/4322c895-fcb3-46ae-98cc-08ae50e42e77/19-full.jpg"", ""https://krisha-photos.kcdn.online/webp/43/4322c895-fcb3-46ae-98cc-08ae50e42e77/20-full.jpg"", ""https://krisha-photos.kcdn.online/webp/43/4322c895-fcb3-46ae-98cc-08ae50e42e77/21-full.jpg"", ""https://krisha-photos.kcdn.online/webp/43/4322c895-fcb3-46ae-98cc-08ae50e42e77/22-full.jpg"", ""https://krisha-photos.kcdn.online/webp/43/4322c895-fcb3-46ae-98cc-08ae50e42e77/23-full.jpg"", ""https://krisha-photos.kcdn.online/webp/43/4322c895-fcb3-46ae-98cc-08ae50e42e77/24-full.jpg"", ""https://krisha-photos.kcdn.online/webp/43/4322c895-fcb3-46ae-98cc-08ae50e42e77/25-full.jpg"", ""https://krisha-photos.kcdn.online/webp/43/4322c895-fcb3-46ae-98cc-08ae50e42e77/26-full.jpg"", ""https://krisha-photos.kcdn.online/webp/43/4322c895-fcb3-46ae-98cc-08ae50e42e77/27-full.jpg"", ""https://krisha-photos.kcdn.online/webp/43/4322c895-fcb3-46ae-98cc-08ae50e42e77/28-full.jpg"", ""https://krisha-photos.kcdn.online/webp/43/4322c895-fcb3-46ae-98cc-08ae50e42e77/29-full.jpg"", ""https://krisha-photos.kcdn.online/webp/43/4322c895-fcb3-46ae-98cc-08ae50e42e77/30-full.jpg""]",28,5cbe47d09691962ef165212efb2f96d18f5fa914f95c066b9b399c04b174b2a8,,Хозяин,False,2026-08-07,2025-05-09,2026-08-07,live,2026-08-21T13:14:30+00:00
1007223386,https://krisha.kz/a/show/1007223386,2-комнатная квартира · 65 м² · 13/20 этаж,400000,за месяц,6154,2,65,13,20,Nura_r-n,Astana,Turan,44/2,51.113101099554,71.402635573031,12950657,shabyt,Shabyt,частично,"свежий ремонт, новая мебель",нет,,,,,"[""https://krisha-photos.kcdn.online/webp/a4/a48f989e-dfb7-4c6c-a3e8-421cb59611ff/14-full.jpg"", ""https://krisha-photos.kcdn.online/webp/a4/a48f989e-dfb7-4c6c-a3e8-421cb59611ff/15-full.jpg"", ""https://krisha-photos.kcdn.online/webp/a4/a48f989e-dfb7-4c6c-a3e8-421cb59611ff/16-full.jpg"", ""https://krisha-photos.kcdn.online/webp/a4/a48f989e-dfb7-4c6c-a3e8-421cb59611ff/17-full.jpg"", ""https://krisha-photos.kcdn.online/webp/a4/a48f989e-dfb7-4c6c-a3e8-421cb59611ff/18-full.jpg"", ""https://krisha-photos.kcdn.online/webp/a4/a48f989e-dfb7-4c6c-a3e8-421cb59611ff/19-full.jpg"", ""https://krisha-photos.kcdn.online/webp/a4/a48f989e-dfb7-4c6c-a3e8-421cb59611ff/20-full.jpg"", ""https://krisha-photos.kcdn.online/webp/a4/a48f989e-dfb7-4c6c-a3e8-421cb59611ff/21-full.jpg"", ""https://krisha-photos.kcdn.online/webp/a4/a48f989e-dfb7-4c6c-a3e8-421cb59611ff/22-full.jpg"", ""https://krisha-photos.kcdn.online/webp/a4/a48f989e-dfb7-4c6c-a3e8-421cb59611ff/23-full.jpg"", ""https://krisha-photos.kcdn.online/webp/a4/a48f989e-dfb7-4c6c-a3e8-421cb59611ff/24-full.jpg"", ""https://krisha-photos.kcdn.online/webp/a4/a48f989e-dfb7-4c6c-a3e8-421cb59611ff/25-full.jpg"", ""https://krisha-photos.kcdn.online/webp/a4/a48f989e-dfb7-4c6c-a3e8-421cb59611ff/26-full.jpg"", ""https://krisha-photos.kcdn.online/webp/a4/a48f989e-dfb7-4c6c-a3e8-421cb59611ff/27-full.jpg"", ""https://krisha-photos.kcdn.online/webp/a4/a48f989e-dfb7-4c6c-a3e8-421cb59611ff/28-full.jpg"", ""https://krisha-photos.kcdn.online/webp/a4/a48f989e-dfb7-4c6c-a3e8-421cb59611ff/29-full.jpg"", ""https://krisha-photos.kcdn.online/webp/a4/a48f989e-dfb7-4c6c-a3e8-421cb59611ff/30-full.jpg"", ""https://krisha-photos.kcdn.online/webp/a4/a48f989e-dfb7-4c6c-a3e8-421cb59611ff/31-full.jpg"", ""https://krisha-photos.kcdn.online/webp/a4/a48f989e-dfb7-4c6c-a3e8-421cb59611ff/32-full.jpg"", ""https://krisha-photos.kcdn.online/webp/a4/a48f989e-dfb7-4c6c-a3e8-421cb59611ff/33-full.jpg"", ""https://krisha-photos.kcdn.online/webp/a4/a48f989e-dfb7-4c6c-a3e8-421cb59611ff/34-full.jpg"", ""https://krisha-photos.kcdn.online/webp/a4/a48f989e-dfb7-4c6c-a3e8-421cb59611ff/35-full.jpg""]",22,3e2268b60e0ab05d4b9ba59a25337146321d18d276d3a0987ce458c01e490ec7,,Хозяин,False,2026-08-07,2025-11-17,2026-08-07,live,2026-08-14T06:34:55+00:00
693596308,https://krisha.kz/a/show/693596308,1-комнатная квартира · 45 м² · 3/5 этаж,250000,за месяц,5556,1,45,3,5,Esilyskiy_r-n,Astana,Alihana_Bokeyhanova,27/A,51.084331198509,71.427339849414,8478796,venskiy-kvartal,Венский квартал,полностью,"свежий ремонт, новая мебель",,,,,"Сдаётся 1 комнатная квартира. Квартира в отличном состоянии, полностью мебелирована. Сдаётся женщине или девушке без вредных привычек.","[""https://krisha-photos.kcdn.online/webp/43/43af47ce-e60c-4555-a149-1a7634f062c0/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/43/43af47ce-e60c-4555-a149-1a7634f062c0/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/43/43af47ce-e60c-4555-a149-1a7634f062c0/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/43/43af47ce-e60c-4555-a149-1a7634f062c0/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/43/43af47ce-e60c-4555-a149-1a7634f062c0/5-full.jpg"", ""https://krisha-photos.kcdn.online/webp/43/43af47ce-e60c-4555-a149-1a7634f062c0/6-full.jpg"", ""https://krisha-photos.kcdn.online/webp/43/43af47ce-e60c-4555-a149-1a7634f062c0/7-full.jpg""]",7,7bd76831d8d19f9275c1b4b33b665bc18b134999b512a972c0a15b7de133149e,,Хозяин,False,2026-08-07,2024-05-06,2026-08-07,live,2026-08-21T13:14:30+00:00
1004213945,https://krisha.kz/a/show/1004213945,3-комнатная квартира · 87 м² · 1/18 этаж,350000,за месяц,4023,3,87,1,18,Saryarka_r-n,Astana,Saryarka,,51.179454836048,71.404369311516,,,,полностью,,нет,,,,"Сдаем максимум 6 человек проживающих. По договору. Депозит обязательно. Есть третья комната тогда сумма 350. Но в комнате требуется ремонт

Дом ориентировочно находится возле Сарыарка-московская","[""https://krisha-photos.kcdn.online/webp/fb/fb0478a2-ab72-4010-ac59-e697606a9649/5-full.jpg"", ""https://krisha-photos.kcdn.online/webp/fb/fb0478a2-ab72-4010-ac59-e697606a9649/6-full.jpg"", ""https://krisha-photos.kcdn.online/webp/fb/fb0478a2-ab72-4010-ac59-e697606a9649/7-full.jpg"", ""https://krisha-photos.kcdn.online/webp/fb/fb0478a2-ab72-4010-ac59-e697606a9649/8-full.jpg"", ""https://krisha-photos.kcdn.online/webp/fb/fb0478a2-ab72-4010-ac59-e697606a9649/9-full.jpg"", ""https://krisha-photos.kcdn.online/webp/fb/fb0478a2-ab72-4010-ac59-e697606a9649/10-full.jpg""]",6,10f881a4a330ed672aa4aba27446d8d370d55300ca6dc3a8f9e8cceff48fc976,,Хозяин,False,2026-08-07,2025-08-08,2026-08-07,live,2026-08-21T13:14:30+00:00
