id,url,title,price,price_m2_text,price_m2,rooms,square_m2,floor,floor_total,district,city,street,house_num,latitude,longitude,complex_id,complex_alias,complex_name,furniture,rent_renovation,priv_dorm,bathrooms_count,kitchen_studio,suited_for,full_description,photo_urls,photo_count,photo_set_hash,seller_type,owner_name,is_identity_confirmed,published_date,created_at,added_at,storage,scraped_at,is_installment_segment,finish_type,red_flags,premium_markers,extra_attributes,requires_manual_review,llm_skipped_error
1006856798,https://krisha.kz/a/show/1006856798,1-комнатная квартира · 39.7 м² · 11/12 этаж,220000,за месяц,5542,1,39.7,11,12,,Astana,Aytmatova,77/9,51.166498257576,71.370185708648,,,,частично,"свежий ремонт, новая мебель",,,,,"• свежий ремонт 
 • Частично с мебелью, техника новая 
 • Светлая, уютная, просторные окна 
 • Без посредников — напрямую от собственника 
 • Рядом магазины, транспорт, школы. Не курящим. Агенты и риэлторы прошу не беспокоит. депозит 50 тыс тенге

Дом ориентировочно находится возле Удобная транспортная развязка: рядом остановки общественного транспорта, выезд на основные магистрали города. В шаговой доступности находятся магазины, аптеки, школы, детские сады и кафе. Район тихий, безопасный, с развитой инфраструктурой.","[""https://krisha-photos.kcdn.online/webp/98/98cf0810-0208-4104-936d-c4c9082a9c79/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/98/98cf0810-0208-4104-936d-c4c9082a9c79/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/98/98cf0810-0208-4104-936d-c4c9082a9c79/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/98/98cf0810-0208-4104-936d-c4c9082a9c79/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/98/98cf0810-0208-4104-936d-c4c9082a9c79/5-full.jpg"", ""https://krisha-photos.kcdn.online/webp/98/98cf0810-0208-4104-936d-c4c9082a9c79/6-full.jpg"", ""https://krisha-photos.kcdn.online/webp/98/98cf0810-0208-4104-936d-c4c9082a9c79/7-full.jpg"", ""https://krisha-photos.kcdn.online/webp/98/98cf0810-0208-4104-936d-c4c9082a9c79/8-full.jpg"", ""https://krisha-photos.kcdn.online/webp/98/98cf0810-0208-4104-936d-c4c9082a9c79/9-full.jpg"", ""https://krisha-photos.kcdn.online/webp/98/98cf0810-0208-4104-936d-c4c9082a9c79/10-full.jpg""]",10,da07232c89fdf8eab26ee7fad49d5a031c6e8a67d2877f341522db9ec94c9519,,Хозяин,False,2026-08-02,2025-11-04,2026-08-02,live,2026-08-09T06:42:53+00:00,False,чистовая,[],"[""свежий ремонт"", ""новая мебель""]","{""metro"": ""рядом остановки общественного транспорта"", ""pets"": ""Не курящим"", ""security"": ""район тихий, безопасный"", ""view"": ""просторные окна""}",False,
1014240309,https://krisha.kz/a/show/1014240309,1-комнатная квартира · 40 м² · 1/9 этаж,280000,за месяц,7000,1,40,1,9,Nura_r-n,Astana,Tole_bi,25,51.097679364643,71.386452913175,14207449,dastur,Dastur,,"свежий ремонт, новая мебель",нет,,,,"Квартира после ремонта, который делала для себя. Прожила в ней 2 года, после чего вышла замуж. Ранее квартиру в аренду не сдавала. 
 
Вся мебель и техника в отличном состоянии, практически новые. Ищу аккуратных, чистоплотных и ответственных арендаторов, которые будут бережно относиться к жилью.","[""https://krisha-photos.kcdn.online/webp/bb/bb5d8662-570f-490e-b67c-856dbcebf37f/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/bb/bb5d8662-570f-490e-b67c-856dbcebf37f/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/bb/bb5d8662-570f-490e-b67c-856dbcebf37f/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/bb/bb5d8662-570f-490e-b67c-856dbcebf37f/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/bb/bb5d8662-570f-490e-b67c-856dbcebf37f/5-full.jpg"", ""https://krisha-photos.kcdn.online/webp/bb/bb5d8662-570f-490e-b67c-856dbcebf37f/6-full.jpg"", ""https://krisha-photos.kcdn.online/webp/bb/bb5d8662-570f-490e-b67c-856dbcebf37f/7-full.jpg""]",7,b861c858ae2c6a4401d59394e67d81c8fd4aa4ea6436448a96b636f227130eff,,Хозяин,False,2026-08-02,2026-07-25,2026-08-02,live,2026-08-11T07:10:08+00:00,False,чистовая,[],"[""свежий ремонт"", ""новая мебель""]","{""pets"": ""не указано"", ""parking"": ""не указано"", ""view"": ""не указано"", ""metro"": ""не указано"", ""balcony"": ""не указано"", ""security"": ""не указано""}",False,
1014042257,https://krisha.kz/a/show/1014042257,1-комнатная квартира · 40 м² · 8/9 этаж,280000,за месяц,7000,1,40,8,9,Nura_r-n,Astana,Turan,57/7,51.107064940718,71.394409400822,20188748,arenaunity,Arena Unity,полностью,"свежий ремонт, новая мебель",,,,,"Абсолютно новая 1-комнатная квартира в ЖК Arena Unity (комфорт-класс), ранее не сдавалась и никто не проживал. 
Квартира приобреталась и полностью обустраивалась для собственного проживания, поэтому ремонт, мебель и техника выбирались с особым вниманием к качеству и комфорту. В связи с изменением планов предлагается в долгосрочную аренду. 
Один из самых престижных районов столицы с отличной инфраструктурой и удобной транспортной развязкой. 
В пешей доступности: 
• Барыс Арена; 
• Астана Арена; 
• Велотрек «Сарыарка»; 
• Легкоатлетический спортивный комплекс «Qazaqstan»; 
• Ледовый дворец «Алау»; 
• Ботанический сад и станция LRT — около 13 минут пешком. 
О квартире: 
✔ 8 этаж из 9; 
✔ ЖК комфорт-класса; 
✔ закрытый безопасный двор; 
✔ современный дизайнерский подъезд; 
✔ круглосуточная охрана; 
✔ электронные замки и система Face ID. 
Квартира светлая, уютная и полностью готова к заселению. 
✔ Современный новый ремонт; 
✔Отдельная гардеробная 
✔ Вся мебель и техника — современная; 
✔ Кондиционер с функцией «без сквозняка»; 
✔увеличенные окна с москитными сетками; 
✔ Розетки с USB, Type-C и отдельно беспроводная для удобной зарядки гаджетов; 
✔ Продуманная планировка и множество мест для хранения; 
✔полноценная ванная 180*80 с тропическим душем и встроенным термостатом; 
 Ищем аккуратных, чистоплотных, платежеспособных и ответственных арендаторов, которые будут относиться к квартире так же бережно, как к своей. 
Стоимость аренды: 280 000 ₸/месяц + коммунальные услуги. 
Возвратный депозит: 150 000 ₸. 
Квартира сдается только на длительный срок. Обращаться: 10:00-23:30. 
Риелторов просим не беспокоить!","[""https://krisha-photos.kcdn.online/webp/b6/b6336710-4c32-429d-ad66-0164b98953ca/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/b6/b6336710-4c32-429d-ad66-0164b98953ca/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/b6/b6336710-4c32-429d-ad66-0164b98953ca/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/b6/b6336710-4c32-429d-ad66-0164b98953ca/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/b6/b6336710-4c32-429d-ad66-0164b98953ca/5-full.jpg"", ""https://krisha-photos.kcdn.online/webp/b6/b6336710-4c32-429d-ad66-0164b98953ca/6-full.jpg"", ""https://krisha-photos.kcdn.online/webp/b6/b6336710-4c32-429d-ad66-0164b98953ca/7-full.jpg"", ""https://krisha-photos.kcdn.online/webp/b6/b6336710-4c32-429d-ad66-0164b98953ca/8-full.jpg"", ""https://krisha-photos.kcdn.online/webp/b6/b6336710-4c32-429d-ad66-0164b98953ca/9-full.jpg"", ""https://krisha-photos.kcdn.online/webp/b6/b6336710-4c32-429d-ad66-0164b98953ca/10-full.jpg"", ""https://krisha-photos.kcdn.online/webp/b6/b6336710-4c32-429d-ad66-0164b98953ca/11-full.jpg""]",11,cddc42ddf54faf4c144fe1b6eee37ad80ab54d536f620a0eaf90e71fd26f056b,,Хозяин,False,2026-08-02,2026-07-17,2026-08-02,live,2026-08-11T07:10:08+00:00,False,чистовая,[],"[""современный новый ремонт"", ""дизайнерский подъезд"", ""отдельная гардеробная"", ""кондиционер с функцией «без сквозняка»"", ""увеличенные окна с москитными сетками"", ""розетки с USB, Type-C и беспроводная для зарядки"", ""полноценная ванная 180*80 с тропическим душем и встроенным термостатом""]","{""pets"": ""не указано"", ""parking"": ""не указано"", ""view"": ""не указано"", ""metro"": ""около 13 минут пешком до станции LRT"", ""balcony"": ""не указано"", ""security"": ""закрытый безопасный двор, круглосуточная охрана, электронные замки, система Face ID""}",False,
1011146724,https://krisha.kz/a/show/1011146724,1-комнатная квартира · 42 м² · 8/9 этаж,300000,за месяц,7143,1,42,8,9,Nura_r-n,Astana,Turan,57/7,51.107427745895,71.394680565334,20188748,arenaunity,Arena Unity,полностью,"свежий ремонт, новая мебель",,,,,"Абсолютно новая квартира, никто ранее не проживал. Очень уютная, укомплектована всем необходимым для комфортной жизни. 
 
Реалтеров прошу не беспокоить! 
 
Депозит в размере 200 000 тыс.

Дом ориентировочно находится возле Барыс арена","[""https://krisha-photos.kcdn.online/webp/65/654f79a7-43c7-4fb1-8ef0-162658d40a6e/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/65/654f79a7-43c7-4fb1-8ef0-162658d40a6e/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/65/654f79a7-43c7-4fb1-8ef0-162658d40a6e/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/65/654f79a7-43c7-4fb1-8ef0-162658d40a6e/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/65/654f79a7-43c7-4fb1-8ef0-162658d40a6e/5-full.jpg"", ""https://krisha-photos.kcdn.online/webp/65/654f79a7-43c7-4fb1-8ef0-162658d40a6e/6-full.jpg"", ""https://krisha-photos.kcdn.online/webp/65/654f79a7-43c7-4fb1-8ef0-162658d40a6e/7-full.jpg"", ""https://krisha-photos.kcdn.online/webp/65/654f79a7-43c7-4fb1-8ef0-162658d40a6e/8-full.jpg"", ""https://krisha-photos.kcdn.online/webp/65/654f79a7-43c7-4fb1-8ef0-162658d40a6e/9-full.jpg""]",9,8de61f06f10a7dab9f03c639a6bf304f5342aa7461f41375abc92cbe7114d785,,Хозяин,False,2026-07-31,2026-04-08,2026-07-31,live,2026-08-06T08:06:04+00:00,False,чистовая,[],"[""свежий ремонт"", ""новая мебель""]","{""мебель"": ""полностью""}",False,
1013953162,https://krisha.kz/a/show/1013953162,1-комнатная квартира · 42 м² · 9/9 этаж,220000,за месяц,5238,1,42,9,9,Nura_r-n,Astana,Kazybek_bi,11B,51.117176540572,71.389954090118,8478832,,Aq-Didar,полностью,"не новый, но аккуратный и чистый ремонт",,,,,"Уютная и полностью укомплектованная квартира. Есть все необходимое для комфортного проживания. 
 
Отличное расположение: рядом находятся школа, детский сад, супермаркеты, аптеки и все необходимое для комфортной жизни. 
 
Стоимость аренды: 220 000 ₸ в месяц. Коммунальные услуги оплачиваются отдельно. 
 
Депозит: 50 000 ₸ (возвратный). При выезде депозит возвращается в полном объеме, если квартира, мебель и техника будут в исправном состоянии. 
 
Ищу аккуратных и ответственных арендаторов. Добросовестное отношение к жильцам гарантирую.","[""https://krisha-photos.kcdn.online/webp/ce/cecf0379-5843-426c-b655-7929ed927fbe/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ce/cecf0379-5843-426c-b655-7929ed927fbe/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ce/cecf0379-5843-426c-b655-7929ed927fbe/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ce/cecf0379-5843-426c-b655-7929ed927fbe/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ce/cecf0379-5843-426c-b655-7929ed927fbe/5-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ce/cecf0379-5843-426c-b655-7929ed927fbe/6-full.jpg""]",6,e1b35281a6598e17f3193829777ea6aba3a458607f3ac658635a8478d56446b0,,Хозяин,False,2026-08-02,2026-07-14,2026-08-02,live,2026-08-11T07:10:08+00:00,False,чистовая,[],[],"{""pets"": ""не указано"", ""parking"": ""не указано"", ""view"": ""не указано"", ""metro"": ""не указано"", ""balcony"": ""не указано"", ""security"": ""не указано""}",False,
1013695668,https://krisha.kz/a/show/1013695668,1-комнатная квартира · 42 м² · 9/9 этаж,220000,за месяц,5238,1,42,9,9,Almaty_r-n,Astana,A62,uchastok_2,51.115934565281,71.538486818878,14644601,qway,Q Way,полностью,"свежий ремонт, новая мебель",,,,,"+ком услуга +депозит

Дом ориентировочно находится возле Нурлы жол","[""https://krisha-photos.kcdn.online/webp/f7/f74cbaec-f765-4d75-b732-cade013c338b/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/f7/f74cbaec-f765-4d75-b732-cade013c338b/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/f7/f74cbaec-f765-4d75-b732-cade013c338b/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/f7/f74cbaec-f765-4d75-b732-cade013c338b/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/f7/f74cbaec-f765-4d75-b732-cade013c338b/5-full.jpg"", ""https://krisha-photos.kcdn.online/webp/f7/f74cbaec-f765-4d75-b732-cade013c338b/6-full.jpg"", ""https://krisha-photos.kcdn.online/webp/f7/f74cbaec-f765-4d75-b732-cade013c338b/7-full.jpg"", ""https://krisha-photos.kcdn.online/webp/f7/f74cbaec-f765-4d75-b732-cade013c338b/8-full.jpg"", ""https://krisha-photos.kcdn.online/webp/f7/f74cbaec-f765-4d75-b732-cade013c338b/10-full.jpg"", ""https://krisha-photos.kcdn.online/webp/f7/f74cbaec-f765-4d75-b732-cade013c338b/11-full.jpg""]",10,ce2329813e0e95fcff4bf0b37316b40be2a5bf67a7e5ec832ec6c2d63a422bee,,Хозяин,False,2026-08-02,2026-07-05,2026-08-02,live,2026-08-11T07:10:08+00:00,False,чистовая,[],"[""свежий ремонт"", ""новая мебель""]","{""мебель"": ""полностью""}",False,
1013367759,https://krisha.kz/a/show/1013367759,1-комнатная квартира · 45 м² · 5/9 этаж,250000,за месяц,5556,1,45,5,9,Esilyskiy_r-n,Astana,Uly_Dala,44,51.094586049375,71.439032886494,8543548,,Alan,,,нет,,,,"Сдаётся однокомнатная квартира в жк Алан, левый берег, улы дала, тёплый дом, застройщик Би Ай групп, удобное расположение, тихий двор, рядом школа, оплата плюс ком услуги","[""https://krisha-photos.kcdn.online/webp/24/2495b9c6-2645-40cd-955c-8461e730b473/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/24/2495b9c6-2645-40cd-955c-8461e730b473/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/24/2495b9c6-2645-40cd-955c-8461e730b473/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/24/2495b9c6-2645-40cd-955c-8461e730b473/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/24/2495b9c6-2645-40cd-955c-8461e730b473/5-full.jpg""]",5,9a5325954df568f55cfeb5cd70673367782546b032856065538158a56e7bd660,,Хозяин,False,2026-08-02,2026-06-23,2026-08-02,live,2026-08-11T07:10:08+00:00,False,,[],[],"{""metro"": ""улы дала"", ""school"": ""рядом школа"", ""security"": ""тёплый дом, застройщик Би Ай групп""}",False,
670789089,https://krisha.kz/a/show/670789089,1-комнатная квартира · 52 м² · 2/6 этаж,220000,за месяц,4231,1,52,2,6,Esilyskiy_r-n,Astana,Alihana_Bokeyhanova,27,51.085022789506,71.427458469826,8478796,venskiy-kvartal,Венский квартал,,,,,,,"Семейным на длительный срок. Требуется внесение залогового депозита в размере ежемесячного платежа. 
 
О квартире: 
Дома кирпичные - зимой очень тепло, летом дома сохраняют прохладу. Окна квартиры расположены на южной стороне, за счет чего квартира очень светлая. 
расположение квартиры удобно для молодых семей с новорожденными детьми (квартира находится на 1 этаже, окна на уровне 2-го этажа). На ""-1"" этаже, в собственности, кладовка для хранения имущества. 
Подъезды и лифты отделаны деревом, оснащены мебелью и элементами декора. 
 
О кондоминиуме: 
Развитая инфраструктура для досуга и спорта: множество детских площадок для разных возрастов, 3 футбольных поля, 2 баскетбольных поля, беседки, каждый год осуществляется озеленение кондоминиума. 
МинимаРКет ""Венский"" находится в вашем доме. На территории кондоминиума несколько салонов красоты, кафе, магазинов. 
Пандусы каждого двора оснащены лифтами для людей с ограниченными возможностями. 
 
Безопасность: 
Каждый двор под индивидуальной охраной с круглосуточным видеонаблюдением. 
 
Инфраструктура и ближайшие объекты: 
В шаговой доступности здание нац. онального Банка РК, Холдинга Байтерек, МФЦА, Астана Хаб, EXPO, Mega Silkway, 2-ая городская больница. Наличие транспортной инфраструктуры, велосипедные дорожки по улице Мангилик Ел.","[""https://krisha-photos.kcdn.online/webp/b9/b95deb6a-ebe2-4fa1-ba08-cc444dcf02f3/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/b9/b95deb6a-ebe2-4fa1-ba08-cc444dcf02f3/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/b9/b95deb6a-ebe2-4fa1-ba08-cc444dcf02f3/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/b9/b95deb6a-ebe2-4fa1-ba08-cc444dcf02f3/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/b9/b95deb6a-ebe2-4fa1-ba08-cc444dcf02f3/5-full.jpg"", ""https://krisha-photos.kcdn.online/webp/b9/b95deb6a-ebe2-4fa1-ba08-cc444dcf02f3/6-full.jpg"", ""https://krisha-photos.kcdn.online/webp/b9/b95deb6a-ebe2-4fa1-ba08-cc444dcf02f3/7-full.jpg"", ""https://krisha-photos.kcdn.online/webp/b9/b95deb6a-ebe2-4fa1-ba08-cc444dcf02f3/8-full.jpg"", ""https://krisha-photos.kcdn.online/webp/b9/b95deb6a-ebe2-4fa1-ba08-cc444dcf02f3/9-full.jpg"", ""https://krisha-photos.kcdn.online/webp/b9/b95deb6a-ebe2-4fa1-ba08-cc444dcf02f3/10-full.jpg"", ""https://krisha-photos.kcdn.online/webp/b9/b95deb6a-ebe2-4fa1-ba08-cc444dcf02f3/11-full.jpg"", ""https://krisha-photos.kcdn.online/webp/b9/b95deb6a-ebe2-4fa1-ba08-cc444dcf02f3/12-full.jpg"", ""https://krisha-photos.kcdn.online/webp/b9/b95deb6a-ebe2-4fa1-ba08-cc444dcf02f3/13-full.jpg"", ""https://krisha-photos.kcdn.online/webp/b9/b95deb6a-ebe2-4fa1-ba08-cc444dcf02f3/14-full.jpg"", ""https://krisha-photos.kcdn.online/webp/b9/b95deb6a-ebe2-4fa1-ba08-cc444dcf02f3/16-full.jpg"", ""https://krisha-photos.kcdn.online/webp/b9/b95deb6a-ebe2-4fa1-ba08-cc444dcf02f3/17-full.jpg"", ""https://krisha-photos.kcdn.online/webp/b9/b95deb6a-ebe2-4fa1-ba08-cc444dcf02f3/18-full.jpg"", ""https://krisha-photos.kcdn.online/webp/b9/b95deb6a-ebe2-4fa1-ba08-cc444dcf02f3/19-full.jpg""]",18,76448afdd6b0ce8632b4292f2bdb12bf790c439e5b1153d9db1f464127b1354e,,Хозяин,False,2026-08-01,2021-10-11,2026-08-01,live,2026-08-11T07:10:08+00:00,False,,[],[],"{""pets"": ""не указано"", ""parking"": ""не указано"", ""view"": ""южная сторона, светлая квартира"", ""metro"": ""не указано"", ""balcony"": ""не указано"", ""security"": ""круглосуточное видеонаблюдение, индивидуальная охрана"", ""infrastructure"": ""детские площадки, футбольные и баскетбольные поля, беседки, салоны красоты, кафе, магазины, МинимаРКет 'Венский', озеленение, пандусы с лифтами для людей с ограниченными возможностями"", ""location"": ""1 этаж, окна на уровне 2-го этажа, кладовка на -1 этаже, кирпичный дом, удобное расположение для семей с детьми""}",False,
1014454110,https://krisha.kz/a/show/1014454110,1-комнатная квартира · 46.5 м²,280000,за месяц,6022,1,46.5,,,Esilyskiy_r-n,Astana,Turkestan,28_A,51.100979105679,71.424696719272,8543614,,Park Avenue Exclusive,полностью,,нет,,,,"ЖК Парк Авеню Эксклюзив, Бизнес Класс, находится на пересечении улиц Бухар Жырау и Туркестана, однокомнатная, напротив Ботанического сада.

Дом ориентировочно находится возле Бухар жырау","[""https://krisha-photos.kcdn.online/webp/79/79a0c53f-2ebb-4326-8532-95e814368e1b/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/79/79a0c53f-2ebb-4326-8532-95e814368e1b/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/79/79a0c53f-2ebb-4326-8532-95e814368e1b/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/79/79a0c53f-2ebb-4326-8532-95e814368e1b/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/79/79a0c53f-2ebb-4326-8532-95e814368e1b/5-full.jpg""]",5,5d4dcc68b180fa2860a627ce0da0c4b1b8e20be7b2eed73bdd75b1e458b8f715,,Хозяин,False,2026-08-01,2026-08-01,2026-08-01,live,2026-08-09T05:49:34+00:00,False,,[],[],"{""pets"": ""не указано"", ""parking"": ""не указано"", ""view"": ""напротив Ботанического сада"", ""metro"": ""не указано"", ""balcony"": ""не указано"", ""security"": ""не указано""}",False,
1013931455,https://krisha.kz/a/show/1013931455,1-комнатная квартира · 44 м² · 6/14 этаж,220000,за месяц,5000,1,44,6,14,,Astana,E915,9,51.085032944253,71.464406681643,,,,полностью,"свежий ремонт, новая мебель",нет,,,,"сдам 1ком. кв ЖК Жетысу Аксу по ул. Улы Дала-Е915 район Экспо удобный выезд на Аэропорт. 
Срочно!

Дом ориентировочно находится возле Улы Дала","[""https://krisha-photos.kcdn.online/webp/c8/c8d5dad1-228b-4666-b696-909273776f38/75-full.jpg"", ""https://krisha-photos.kcdn.online/webp/c8/c8d5dad1-228b-4666-b696-909273776f38/79-full.jpg"", ""https://krisha-photos.kcdn.online/webp/c8/c8d5dad1-228b-4666-b696-909273776f38/76-full.jpg"", ""https://krisha-photos.kcdn.online/webp/c8/c8d5dad1-228b-4666-b696-909273776f38/77-full.jpg"", ""https://krisha-photos.kcdn.online/webp/c8/c8d5dad1-228b-4666-b696-909273776f38/82-full.jpg"", ""https://krisha-photos.kcdn.online/webp/c8/c8d5dad1-228b-4666-b696-909273776f38/80-full.jpg"", ""https://krisha-photos.kcdn.online/webp/c8/c8d5dad1-228b-4666-b696-909273776f38/81-full.jpg"", ""https://krisha-photos.kcdn.online/webp/c8/c8d5dad1-228b-4666-b696-909273776f38/84-full.jpg"", ""https://krisha-photos.kcdn.online/webp/c8/c8d5dad1-228b-4666-b696-909273776f38/74-full.jpg"", ""https://krisha-photos.kcdn.online/webp/c8/c8d5dad1-228b-4666-b696-909273776f38/78-full.jpg"", ""https://krisha-photos.kcdn.online/webp/c8/c8d5dad1-228b-4666-b696-909273776f38/83-full.jpg""]",11,ffbcbe4dfa1da6eef402bc603a60271be3bf9de396dfa4dedadf016bb8ba47d6,,"Ахметжанов Акылбек, компания «Астана»",False,2026-08-01,2026-07-14,2026-08-01,live,2026-08-06T07:47:21+00:00,False,чистовая,[],"[""свежий ремонт"", ""новая мебель""]","{""metro"": ""Аэропорт"", ""pets"": ""не указано"", ""parking"": ""не указано"", ""view"": ""не указано"", ""balcony"": ""не указано"", ""security"": ""не указано""}",False,
1013479975,https://krisha.kz/a/show/1013479975,1-комнатная квартира · 45 м² · 7/9 этаж,220000,за месяц,4889,1,45,7,9,Esilyskiy_r-n,Astana,E-810,2/21,51.100292970969,71.508978512751,19603815,,,частично,"свежий ремонт, новая мебель",,,,,"Сдам на долгий срок порядочным людям Однокомнатную квартиру, после ремонта, техника, мебель все новое, можно семейным, перспективный, чистый район, рядом набережная, свежий воздух, во дворе детская площадка, магазины, офисы все есть, парковка, квартира новая, все новое. 220.000 плюс комуслуги, (депозит в размере месячной оплаты за аренду, можно разделить на 2 транша, он возвратный при условии что все в целостности и сохранности) Квартира светлая, новая, чистая, с позитивной энергетикой, для таких же людей!","[""https://krisha-photos.kcdn.online/webp/6b/6b105403-f543-4c98-accf-0395ade27275/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/6b/6b105403-f543-4c98-accf-0395ade27275/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/6b/6b105403-f543-4c98-accf-0395ade27275/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/6b/6b105403-f543-4c98-accf-0395ade27275/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/6b/6b105403-f543-4c98-accf-0395ade27275/5-full.jpg"", ""https://krisha-photos.kcdn.online/webp/6b/6b105403-f543-4c98-accf-0395ade27275/6-full.jpg"", ""https://krisha-photos.kcdn.online/webp/6b/6b105403-f543-4c98-accf-0395ade27275/7-full.jpg"", ""https://krisha-photos.kcdn.online/webp/6b/6b105403-f543-4c98-accf-0395ade27275/8-full.jpg"", ""https://krisha-photos.kcdn.online/webp/6b/6b105403-f543-4c98-accf-0395ade27275/9-full.jpg""]",9,672347551ee6e33f9920ff5b47e0953d7e7e886ae23b8ab4ab39265a39ab74be,,Хозяин,False,2026-08-01,2026-06-27,2026-08-01,live,2026-08-11T07:10:08+00:00,False,чистовая,[],"[""свежий ремонт"", ""новая мебель""]","{""pets"": ""можно семейным"", ""parking"": ""парковка"", ""view"": ""свежий воздух, набережная"", ""metro"": ""рядом"", ""balcony"": ""не указано"", ""security"": ""не указано""}",False,
1004944693,https://krisha.kz/a/show/1004944693,1-комнатная квартира · 40 м² · 2/9 этаж,250000,за месяц,6250,1,40,2,9,Esilyskiy_r-n,Astana,Alihana_Bokeyhanova,11/1,51.104616940386,71.43693301852,10825579,vashava,Варшава,частично,"не новый, но аккуратный и чистый ремонт",,,,,"Сдам квартиру в аренду, расположенную а престижном районе рядом с Триумфальной аркой, в центре городе. Удобный выезд на Мангилик ел, в шаговой доступности Сфера парк и Президентский парк - отличные места для прогулок и отдыха. Район тихий, благоустроенный, безопасный. закрытый двор. 
 
Ищу ответственных и аккуратных арендаторов. можно семейной паре с детьми.

Дом ориентировочно находится возле 25","[""https://krisha-photos.kcdn.online/webp/1a/1a53f05c-2fc0-4446-a5e5-99049447aac1/14-full.jpg"", ""https://krisha-photos.kcdn.online/webp/1a/1a53f05c-2fc0-4446-a5e5-99049447aac1/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/1a/1a53f05c-2fc0-4446-a5e5-99049447aac1/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/1a/1a53f05c-2fc0-4446-a5e5-99049447aac1/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/1a/1a53f05c-2fc0-4446-a5e5-99049447aac1/5-full.jpg"", ""https://krisha-photos.kcdn.online/webp/1a/1a53f05c-2fc0-4446-a5e5-99049447aac1/7-full.jpg"", ""https://krisha-photos.kcdn.online/webp/1a/1a53f05c-2fc0-4446-a5e5-99049447aac1/8-full.jpg"", ""https://krisha-photos.kcdn.online/webp/1a/1a53f05c-2fc0-4446-a5e5-99049447aac1/9-full.jpg"", ""https://krisha-photos.kcdn.online/webp/1a/1a53f05c-2fc0-4446-a5e5-99049447aac1/10-full.jpg"", ""https://krisha-photos.kcdn.online/webp/1a/1a53f05c-2fc0-4446-a5e5-99049447aac1/11-full.jpg"", ""https://krisha-photos.kcdn.online/webp/1a/1a53f05c-2fc0-4446-a5e5-99049447aac1/12-full.jpg"", ""https://krisha-photos.kcdn.online/webp/1a/1a53f05c-2fc0-4446-a5e5-99049447aac1/13-full.jpg""]",12,0b0bf39fdf0b850986d4cd6bc25bacc72be6993f64aa835c59a8018b77babafd,,Хозяин,False,2026-08-01,2025-09-01,2026-08-01,live,2026-08-11T07:10:08+00:00,False,чистовая,[],[],"{""metro"": ""Триумфальная арка"", ""parking"": ""Мангилик ел"", ""view"": ""Президентский парк, Сфера парк"", ""security"": ""закрытый двор"", ""pets"": ""можно семейной паре с детьми""}",False,
