id,url,title,price,price_m2_text,price_m2,rooms,square_m2,floor,floor_total,district,city,street,house_num,latitude,longitude,complex_id,complex_alias,complex_name,furniture,rent_renovation,priv_dorm,bathrooms_count,kitchen_studio,suited_for,full_description,photo_urls,photo_count,photo_set_hash,seller_type,owner_name,is_identity_confirmed,published_date,created_at,added_at,storage,scraped_at,is_installment_segment,finish_type,red_flags,premium_markers,extra_attributes,requires_manual_review,llm_skipped_error
1014524025,https://krisha.kz/a/show/1014524025,1-комнатная квартира · 38 м² · 8/9 этаж,220000,за месяц,6579,1,38,8,9,Nura_r-n,Astana,Tole_bi,46,51.124682016193,71.395806141313,10395867,novacityturan,Nova city на Туране,полностью,"свежий ремонт, новая мебель",нет,,,,"Сдается уютная 1-комнатная квартира в центре Астаны! 
 
Идеальный вариант для гостей города, пациентов и сопровождающих, а также командировочных. 
 
📍 Отличное расположение! В шаговой доступности: 
 
ТРЦ Хан Шатыр Khan Shatyr 
Национальный научный кардиохирургический центр 
Национальный центр нейрохирургии 
Национальный научный онкологический центр (NROC) 
Национальный научный центр материнства и детства 
 
Также рядом находятся: 
 
* Ботанический сад 
* Green Mall 
* супермаркеты, кафе, аптеки 
* остановки общественного транспорта с удобным сообщением по городу. 
 
В квартире есть все необходимое для комфортного проживания: 
 
* двуспальная кровать 
* Smart TV; 
* кондиционер (если есть) ; 
* стиральная машина; 
* холодильник; 
* микроволновая печь; 
* электрический чайник; 
* утюг 
Чистая, уютная квартира. 
 
Подходит для: 
✔️ пациентов и сопровождающих; 
✔️ командировочных; 
✔️ туристов; 
✔️ семейных пар. 
 
📞 Звоните или пишите, отвечу на все вопросы и помогу с бронированием.

Дом ориентировочно находится возле Турана","[""https://krisha-photos.kcdn.online/webp/98/985afde8-6cec-49f9-84b7-0a7700f8aab6/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/98/985afde8-6cec-49f9-84b7-0a7700f8aab6/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/98/985afde8-6cec-49f9-84b7-0a7700f8aab6/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/98/985afde8-6cec-49f9-84b7-0a7700f8aab6/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/98/985afde8-6cec-49f9-84b7-0a7700f8aab6/5-full.jpg"", ""https://krisha-photos.kcdn.online/webp/98/985afde8-6cec-49f9-84b7-0a7700f8aab6/6-full.jpg"", ""https://krisha-photos.kcdn.online/webp/98/985afde8-6cec-49f9-84b7-0a7700f8aab6/7-full.jpg""]",7,6ce836d4d6a7b8fc302dd5c39412b30b482cbbd97e3acb704c1f6a7a09b027f9,,"Смагулова Салтанат, компания «Витрина недвижимости»",False,2026-08-04,2026-08-04,2026-08-04,live,2026-08-09T06:42:53+00:00,False,чистовая,[],"[""свежий ремонт"", ""новая мебель""]","{""metro"": ""в шаговой доступности остановки общественного транспорта"", ""view"": ""не указан"", ""security"": ""не указан"", ""pets"": ""не указан"", ""parking"": ""не указан"", ""balcony"": ""не указан""}",False,
1004675144,https://krisha.kz/a/show/1004675144,1-комнатная квартира · 40 м² · 1/6 этаж,180000,за месяц,4500,1,40,1,6,Almaty_r-n,Astana,Koshkarbaeva,80,51.149891,71.529109,,,,полностью,"не новый, но аккуратный и чистый ремонт",нет,,,,"Сдаю квартиру на долгий срок, семейной паре или одному человеку. Депозит 50000","[""https://krisha-photos.kcdn.online/webp/93/93ae258c-f8c8-42e7-a60d-727670defd4a/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/93/93ae258c-f8c8-42e7-a60d-727670defd4a/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/93/93ae258c-f8c8-42e7-a60d-727670defd4a/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/93/93ae258c-f8c8-42e7-a60d-727670defd4a/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/93/93ae258c-f8c8-42e7-a60d-727670defd4a/5-full.jpg"", ""https://krisha-photos.kcdn.online/webp/93/93ae258c-f8c8-42e7-a60d-727670defd4a/6-full.jpg"", ""https://krisha-photos.kcdn.online/webp/93/93ae258c-f8c8-42e7-a60d-727670defd4a/7-full.jpg"", ""https://krisha-photos.kcdn.online/webp/93/93ae258c-f8c8-42e7-a60d-727670defd4a/8-full.jpg"", ""https://krisha-photos.kcdn.online/webp/93/93ae258c-f8c8-42e7-a60d-727670defd4a/9-full.jpg"", ""https://krisha-photos.kcdn.online/webp/93/93ae258c-f8c8-42e7-a60d-727670defd4a/10-full.jpg"", ""https://krisha-photos.kcdn.online/webp/93/93ae258c-f8c8-42e7-a60d-727670defd4a/11-full.jpg"", ""https://krisha-photos.kcdn.online/webp/93/93ae258c-f8c8-42e7-a60d-727670defd4a/12-full.jpg"", ""https://krisha-photos.kcdn.online/webp/93/93ae258c-f8c8-42e7-a60d-727670defd4a/13-full.jpg"", ""https://krisha-photos.kcdn.online/webp/93/93ae258c-f8c8-42e7-a60d-727670defd4a/14-full.jpg"", ""https://krisha-photos.kcdn.online/webp/93/93ae258c-f8c8-42e7-a60d-727670defd4a/15-full.jpg"", ""https://krisha-photos.kcdn.online/webp/93/93ae258c-f8c8-42e7-a60d-727670defd4a/16-full.jpg"", ""https://krisha-photos.kcdn.online/webp/93/93ae258c-f8c8-42e7-a60d-727670defd4a/17-full.jpg"", ""https://krisha-photos.kcdn.online/webp/93/93ae258c-f8c8-42e7-a60d-727670defd4a/18-full.jpg"", ""https://krisha-photos.kcdn.online/webp/93/93ae258c-f8c8-42e7-a60d-727670defd4a/19-full.jpg"", ""https://krisha-photos.kcdn.online/webp/93/93ae258c-f8c8-42e7-a60d-727670defd4a/20-full.jpg"", ""https://krisha-photos.kcdn.online/webp/93/93ae258c-f8c8-42e7-a60d-727670defd4a/21-full.jpg"", ""https://krisha-photos.kcdn.online/webp/93/93ae258c-f8c8-42e7-a60d-727670defd4a/22-full.jpg"", ""https://krisha-photos.kcdn.online/webp/93/93ae258c-f8c8-42e7-a60d-727670defd4a/23-full.jpg"", ""https://krisha-photos.kcdn.online/webp/93/93ae258c-f8c8-42e7-a60d-727670defd4a/24-full.jpg"", ""https://krisha-photos.kcdn.online/webp/93/93ae258c-f8c8-42e7-a60d-727670defd4a/25-full.jpg"", ""https://krisha-photos.kcdn.online/webp/93/93ae258c-f8c8-42e7-a60d-727670defd4a/26-full.jpg""]",26,53abf090356e91766256516ffdda0159de0518fc3979f54915494dab0a5e7fdf,,Муратова Карина,False,2026-08-04,2025-08-23,2026-08-04,live,2026-08-06T07:10:06+00:00,False,чистовая,[],[],"{""депозит"": ""50000"", ""мебель"": ""полностью""}",False,
1014523398,https://krisha.kz/a/show/1014523398,1-комнатная квартира · 35 м² · 5/5 этаж,180000,за месяц,5143,1,35,5,5,Almaty_r-n,Astana,Petrova,1,51.1518,71.462185,,,,частично,,нет,,,,"Сдается аккуратная квартира на правом берегу нашей столицы. Расположение отличное. Развязка во все направления. Рядом школа, магазины, детские сады. Евразия. Депозита нет. Можно парням.","[""https://krisha-photos.kcdn.online/webp/ad/ade77f06-03ed-4480-8849-9ce121778c53/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ad/ade77f06-03ed-4480-8849-9ce121778c53/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ad/ade77f06-03ed-4480-8849-9ce121778c53/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ad/ade77f06-03ed-4480-8849-9ce121778c53/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ad/ade77f06-03ed-4480-8849-9ce121778c53/5-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ad/ade77f06-03ed-4480-8849-9ce121778c53/6-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ad/ade77f06-03ed-4480-8849-9ce121778c53/7-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ad/ade77f06-03ed-4480-8849-9ce121778c53/8-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ad/ade77f06-03ed-4480-8849-9ce121778c53/9-full.jpg""]",9,5365c918ef3bd1a77f857e180c34df9412479b88fca86ab7e71114b9aa46572f,,Тилемисов Галымжан,False,2026-08-04,2026-08-04,2026-08-04,live,2026-08-09T06:42:53+00:00,False,,[],[],"{""metro"": ""Развязка во все направления"", ""pets"": ""парням""}",False,
1012695569,https://krisha.kz/a/show/1012695569,1-комнатная квартира · 35 м² · 6/9 этаж,180000,за месяц,5143,1,35,6,9,Almaty_r-n,Astana,Sh__Kudayberdyuly,31,51.153883897299,71.5065762015,8477752,akkord,Аккорд,полностью,"не новый, но аккуратный и чистый ремонт",,,,,"Сдам в аренду 1х квартиру в ЖК ""Аккорд"" Кудайбердыулы пересечение улиц Мустафина-Мусрепова. Чистая, уютная, тёплая квартира. Мебель, бытовая техника вся имеется. после ремонта. Рядом находится Поликлиника -7.","[""https://krisha-photos.kcdn.online/webp/00/0031fa2f-2585-4378-8a61-1ae01a41e89d/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/00/0031fa2f-2585-4378-8a61-1ae01a41e89d/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/00/0031fa2f-2585-4378-8a61-1ae01a41e89d/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/00/0031fa2f-2585-4378-8a61-1ae01a41e89d/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/00/0031fa2f-2585-4378-8a61-1ae01a41e89d/5-full.jpg"", ""https://krisha-photos.kcdn.online/webp/00/0031fa2f-2585-4378-8a61-1ae01a41e89d/6-full.jpg"", ""https://krisha-photos.kcdn.online/webp/00/0031fa2f-2585-4378-8a61-1ae01a41e89d/7-full.jpg"", ""https://krisha-photos.kcdn.online/webp/00/0031fa2f-2585-4378-8a61-1ae01a41e89d/8-full.jpg"", ""https://krisha-photos.kcdn.online/webp/00/0031fa2f-2585-4378-8a61-1ae01a41e89d/9-full.jpg"", ""https://krisha-photos.kcdn.online/webp/00/0031fa2f-2585-4378-8a61-1ae01a41e89d/10-full.jpg""]",10,d992ccc05556c03ab8ee6b50ca4d3de1b1a4124b530dfb3f425c1e2861716593,,Оспанов Дархан,False,2026-08-04,2026-05-31,2026-08-04,live,2026-08-09T06:42:53+00:00,False,чистовая,[],[],"{""metro"": ""рядом находится Поликлиника -7"", ""pets"": ""не указано"", ""parking"": ""не указано"", ""view"": ""не указано"", ""balcony"": ""не указано"", ""security"": ""не указано""}",False,
1014142770,https://krisha.kz/a/show/1014142770,1-комнатная квартира · 36.8 м² · 4/9 этаж,230000,за месяц,6250,1,36.8,4,9,Nura_r-n,Astana,Bekturova,4/1,51.120073144982,71.398477242702,8521152,altynshar2,Алтын Шар 2,полностью,"не новый, но аккуратный и чистый ремонт",нет,,,,"Сдаётся полноценная 1 комнатная квартира в самом удобном районе нашей Столицы! Всё в шаговой доступности. 
Квартира чистая, светлая, просторная очень уютная. Полностью упакованная. 
Ранее квартира не сдавалась! Сдаётся на длительный срок от 6 ти месяцев и выше. Депозит 50.000. тысяч тенге.

Дом ориентировочно находится возле Туран","[""https://krisha-photos.kcdn.online/webp/8d/8daeb845-914e-4479-bb33-1b7ba3e310be/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/8d/8daeb845-914e-4479-bb33-1b7ba3e310be/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/8d/8daeb845-914e-4479-bb33-1b7ba3e310be/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/8d/8daeb845-914e-4479-bb33-1b7ba3e310be/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/8d/8daeb845-914e-4479-bb33-1b7ba3e310be/5-full.jpg"", ""https://krisha-photos.kcdn.online/webp/8d/8daeb845-914e-4479-bb33-1b7ba3e310be/6-full.jpg"", ""https://krisha-photos.kcdn.online/webp/8d/8daeb845-914e-4479-bb33-1b7ba3e310be/7-full.jpg"", ""https://krisha-photos.kcdn.online/webp/8d/8daeb845-914e-4479-bb33-1b7ba3e310be/8-full.jpg"", ""https://krisha-photos.kcdn.online/webp/8d/8daeb845-914e-4479-bb33-1b7ba3e310be/9-full.jpg""]",9,1d903289d2f29d1927523efc77c0ce01d324baaf6bed04dcf457f72d78991464,,Кажиахметова Аида,False,2026-08-04,2026-07-21,2026-08-04,live,2026-08-06T07:10:18+00:00,False,чистовая,[],"[""не новый, но аккуратный и чистый ремонт""]","{""pets"": ""не указано"", ""parking"": ""не указано"", ""view"": ""не указано"", ""metro"": ""не указано"", ""balcony"": ""не указано"", ""security"": ""не указано""}",False,
677117455,https://krisha.kz/a/show/677117455,1-комнатная квартира · 40 м² · 3/9 этаж,200000,за месяц,5000,1,40,3,9,Esilyskiy_r-n,Astana,E-22,2,51.114020940984,71.393085762118,11437690,sezimqala,Sezim Qala.Baqyt,полностью,,,,,,"сдам в аренду 
 новую, с новым ремонтом квартиру. Очень удобный этаж. Шикарное местоположение, рядом супермаркет магнум. Аренда+ком. услуги. Предусмотрен депозит.

Дом ориентировочно находится возле E-51","[""https://krisha-photos.kcdn.online/webp/ff/ffc5c2be-bb62-4f68-a595-c129953f6960/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ff/ffc5c2be-bb62-4f68-a595-c129953f6960/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ff/ffc5c2be-bb62-4f68-a595-c129953f6960/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ff/ffc5c2be-bb62-4f68-a595-c129953f6960/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ff/ffc5c2be-bb62-4f68-a595-c129953f6960/5-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ff/ffc5c2be-bb62-4f68-a595-c129953f6960/6-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ff/ffc5c2be-bb62-4f68-a595-c129953f6960/7-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ff/ffc5c2be-bb62-4f68-a595-c129953f6960/8-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ff/ffc5c2be-bb62-4f68-a595-c129953f6960/9-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ff/ffc5c2be-bb62-4f68-a595-c129953f6960/10-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ff/ffc5c2be-bb62-4f68-a595-c129953f6960/11-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ff/ffc5c2be-bb62-4f68-a595-c129953f6960/12-full.jpg"", ""https://krisha-photos.kcdn.online/webp/ff/ffc5c2be-bb62-4f68-a595-c129953f6960/13-full.jpg""]",13,d55273b8bde32c58725322dfa995b9489f1a5dbe25f61331dae784171b1937b0,,Хозяин,False,2026-08-04,2022-07-02,2026-08-04,live,2026-08-06T07:10:23+00:00,False,чистовая,[],"[""новый ремонт"", ""мебель: полностью""]","{""metro"": ""рядом супермаркет магнум"", ""deposit"": ""предусмотрен депозит""}",False,
1014319523,https://krisha.kz/a/show/1014319523,1-комнатная квартира · 42.5 м² · 6/9 этаж,250000,за месяц,5882,1,42.5,6,9,Nura_r-n,Astana,Zhuban_Moldagalieva,2/2,51.125872,71.361978,,,,полностью,"свежий ремонт, новая мебель",нет,,,,"🔑Сдается 1 -комнатная квартира в центре города. 
📍Отличное расположение - все рядом! 
✅Полностью мебелирована, очень чистая и уютная! 
⏳На длительный срок! 
🏢 В шаговой доступности: 
- Школа-гимназия 78, Общеобразовательная школа 110, Binom School им. А. Бөкейханова, - Детский сад 86, Детский сад 70. 
- Супермаркет Magnum, Small, ТРЦ Tumar. 
- Удобная транспортная развязка 61, 29, 29 а, 7, 17, 74, 56, 63 
В месяц 250 000 тг, дополнительно комуслуга, депозит 100 000 тг

Дом ориентировочно находится возле Чингис Асматова -Молагалиева","[""https://krisha-photos.kcdn.online/webp/c7/c7ffa7e0-3603-446c-9f59-600d2caaf090/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/c7/c7ffa7e0-3603-446c-9f59-600d2caaf090/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/c7/c7ffa7e0-3603-446c-9f59-600d2caaf090/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/c7/c7ffa7e0-3603-446c-9f59-600d2caaf090/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/c7/c7ffa7e0-3603-446c-9f59-600d2caaf090/5-full.jpg"", ""https://krisha-photos.kcdn.online/webp/c7/c7ffa7e0-3603-446c-9f59-600d2caaf090/6-full.jpg""]",6,4fcb9e398127ea299e5b2ab5ff68e65133f6ee61014264c6ff4a0e51eedb154f,,Хозяин,False,2026-08-04,2026-07-28,2026-08-04,live,2026-08-09T06:42:53+00:00,False,чистовая,[],"[""свежий ремонт"", ""новая мебель""]","{""metro"": ""в шаговой доступности"", ""school"": ""Школа-гимназия 78, Общеобразовательная школа 110, Binom School им. А. Бөкейханова"", ""kindergarten"": ""Детский сад 86, Детский сад 70"", ""shopping"": ""Супермаркет Magnum, Small, ТРЦ Tumar"", ""transport"": ""удобная транспортная развязка 61, 29, 29 а, 7, 17, 74, 56, 63"", ""pets"": ""не указано"", ""parking"": ""не указано"", ""view"": ""не указано"", ""security"": ""не указано"", ""balcony"": ""не указано""}",False,
1014520841,https://krisha.kz/a/show/1014520841,1-комнатная квартира · 39 м² · 6 этаж,220000,за месяц,5641,1,39,6,,Nura_r-n,Astana,Kabanbay_batyr,49a,51.100621378414,71.405955793683,10243723,alau,Alau,частично,"свежий ремонт, новая мебель",,,,,"Сдам, В аренду 1 комнатную квартиру в хорошем районе, квартира частично мебилирована, в хорошем состоянии, в квартире есть все для проживания. все вопросы по телефону","[""https://krisha-photos.kcdn.online/webp/6c/6c8715b2-252d-4146-bdba-148a2b47ccbf/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/6c/6c8715b2-252d-4146-bdba-148a2b47ccbf/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/6c/6c8715b2-252d-4146-bdba-148a2b47ccbf/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/6c/6c8715b2-252d-4146-bdba-148a2b47ccbf/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/6c/6c8715b2-252d-4146-bdba-148a2b47ccbf/5-full.jpg"", ""https://krisha-photos.kcdn.online/webp/6c/6c8715b2-252d-4146-bdba-148a2b47ccbf/6-full.jpg""]",6,44afa597b5b5a6e2a33fbb46e0100c41c0f8958deeed17e47aefba85270ea22e,,Хозяин,False,2026-08-04,2026-08-04,2026-08-04,live,2026-08-06T07:12:03+00:00,False,чистовая,[],"[""свежий ремонт"", ""новая мебель""]","{""мебель"": ""частично""}",False,
1014291939,https://krisha.kz/a/show/1014291939,1-комнатная квартира · 45 м² · 4/18 этаж,250000,за месяц,5556,1,45,4,18,Nura_r-n,Astana,Muhamedhanova,"4,_4a,_4B,_4/1,_4/2,_4/3,",51.137286910221,71.402911998916,8543602,bi-city-tokyo,GreenLine.Tokyo,полностью,"свежий ремонт, новая мебель",нет,,,,"Сдам квартиру 1-2 человек 
Субаренду не сдаем","[""https://krisha-photos.kcdn.online/webp/d8/d81f3215-a84e-4932-a9f8-ea58fa71a01b/1-full.jpg""]",1,ca6fa3d2869795507a64c977a4e25d89e1864348e7b28addc7a86f8235697747,,Салыков Дулат,False,2026-08-04,2026-07-27,2026-08-04,live,2026-08-06T07:12:09+00:00,False,чистовая,[],"[""свежий ремонт"", ""новая мебель""]","{""мебель"": ""полностью""}",False,
1010049070,https://krisha.kz/a/show/1010049070,1-комнатная квартира · 45 м² · 12/12 этаж,360000,за месяц,8000,1,45,12,12,Esilyskiy_r-n,Astana,Abiken_Bekturov,1,51.130355295238,71.397013415254,8543554,,GreenLine.BI City Seoul,полностью,"не новый, но аккуратный и чистый ремонт",,,,,"Сдам на 1 или 2!месяцв

Дом ориентировочно находится возле Хан шатыр , Зеленый квартал","[""https://krisha-photos.kcdn.online/webp/d8/d84eaaeb-b486-4042-9823-9fad32348420/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/d8/d84eaaeb-b486-4042-9823-9fad32348420/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/d8/d84eaaeb-b486-4042-9823-9fad32348420/5-full.jpg"", ""https://krisha-photos.kcdn.online/webp/d8/d84eaaeb-b486-4042-9823-9fad32348420/6-full.jpg"", ""https://krisha-photos.kcdn.online/webp/d8/d84eaaeb-b486-4042-9823-9fad32348420/7-full.jpg"", ""https://krisha-photos.kcdn.online/webp/d8/d84eaaeb-b486-4042-9823-9fad32348420/8-full.jpg""]",6,aef37b5af4b608b301065b6e72226ea1a9cf461aab98e2fef23d6a8aa2e9f2de,,Хозяин,False,2026-08-04,2026-03-01,2026-08-04,live,2026-08-09T06:42:53+00:00,False,чистовая,[],[],"{""metro"": ""Хан шатыр"", ""pets"": ""не указано"", ""parking"": ""не указано"", ""view"": ""не указано"", ""balcony"": ""не указано"", ""security"": ""не указано""}",False,
1012837938,https://krisha.kz/a/show/1012837938,1-комнатная квартира · 50 м² · 6 этаж,180000,за месяц,3600,1,50,6,,Esilyskiy_r-n,Astana,A_129,14/1,51.129415791596,71.553231883164,,,,полностью,"свежий ремонт, новая мебель",нет,,,,"180000 +ком услуга хозяин квартиры 
депозит 50000 на длительный срок","[""https://krisha-photos.kcdn.online/webp/3c/3ca36ccb-76da-4336-b777-37bd5dc37834/10-full.jpg"", ""https://krisha-photos.kcdn.online/webp/3c/3ca36ccb-76da-4336-b777-37bd5dc37834/11-full.jpg"", ""https://krisha-photos.kcdn.online/webp/3c/3ca36ccb-76da-4336-b777-37bd5dc37834/12-full.jpg"", ""https://krisha-photos.kcdn.online/webp/3c/3ca36ccb-76da-4336-b777-37bd5dc37834/13-full.jpg"", ""https://krisha-photos.kcdn.online/webp/3c/3ca36ccb-76da-4336-b777-37bd5dc37834/14-full.jpg"", ""https://krisha-photos.kcdn.online/webp/3c/3ca36ccb-76da-4336-b777-37bd5dc37834/15-full.jpg"", ""https://krisha-photos.kcdn.online/webp/3c/3ca36ccb-76da-4336-b777-37bd5dc37834/16-full.jpg"", ""https://krisha-photos.kcdn.online/webp/3c/3ca36ccb-76da-4336-b777-37bd5dc37834/17-full.jpg"", ""https://krisha-photos.kcdn.online/webp/3c/3ca36ccb-76da-4336-b777-37bd5dc37834/18-full.jpg"", ""https://krisha-photos.kcdn.online/webp/3c/3ca36ccb-76da-4336-b777-37bd5dc37834/19-full.jpg""]",10,b1a0a4c41efdad4f7baa1fb896968d24ffc90f51662fb6acc00df362047572fd,,Хозяин,False,2026-08-04,2026-06-05,2026-08-04,live,2026-08-09T06:42:53+00:00,False,чистовая,[],"[""свежий ремонт"", ""новая мебель""]","{""мебель"": ""полностью""}",False,
1009983773,https://krisha.kz/a/show/1009983773,1-комнатная квартира · 40 м² · 5/17 этаж,300000,за месяц,6750,1,40,5,17,Esilyskiy_r-n,Astana,E-899,5/3,51.137997596256,71.388189307116,19991227,silva,GreenLine. Silva,полностью,"свежий ремонт, новая мебель",,,,,"Сдаётся полноценная однокомнатная квартира комфорт+ класса с видом на Хан Шатыр 40 квадратов 
 
Абсолютно новая. Стильная, светлая, солнечная квартира с атмосферой отеля уровня Rixos. Панорамный вид на Хан Шатыр 🌇 
 
Дизайнерский ремонт, полностью меблирована, встроенная техника, кондиционер, интернет. 
Дом комфорт+ класса: закрытый двор, видеонаблюдение, современные лифты, ухоженные холлы. 
 
Отличная локация — центр города, рядом ТРЦ, рестораны, удобная транспортная развязка. 
 
Сдаётся на длительный срок аккуратным арендаторам. 
 
💰 Цена: 270000 
🔐 Депозит: 100000 
📞 Телефон:","[""https://krisha-photos.kcdn.online/webp/4f/4f1beccd-99fa-4457-8550-ff4f0ce7ee8b/7-full.jpg"", ""https://krisha-photos.kcdn.online/webp/4f/4f1beccd-99fa-4457-8550-ff4f0ce7ee8b/8-full.jpg"", ""https://krisha-photos.kcdn.online/webp/4f/4f1beccd-99fa-4457-8550-ff4f0ce7ee8b/1-full.jpg"", ""https://krisha-photos.kcdn.online/webp/4f/4f1beccd-99fa-4457-8550-ff4f0ce7ee8b/2-full.jpg"", ""https://krisha-photos.kcdn.online/webp/4f/4f1beccd-99fa-4457-8550-ff4f0ce7ee8b/3-full.jpg"", ""https://krisha-photos.kcdn.online/webp/4f/4f1beccd-99fa-4457-8550-ff4f0ce7ee8b/4-full.jpg"", ""https://krisha-photos.kcdn.online/webp/4f/4f1beccd-99fa-4457-8550-ff4f0ce7ee8b/5-full.jpg"", ""https://krisha-photos.kcdn.online/webp/4f/4f1beccd-99fa-4457-8550-ff4f0ce7ee8b/6-full.jpg"", ""https://krisha-photos.kcdn.online/webp/4f/4f1beccd-99fa-4457-8550-ff4f0ce7ee8b/9-full.jpg"", ""https://krisha-photos.kcdn.online/webp/4f/4f1beccd-99fa-4457-8550-ff4f0ce7ee8b/10-full.jpg"", ""https://krisha-photos.kcdn.online/webp/4f/4f1beccd-99fa-4457-8550-ff4f0ce7ee8b/11-full.jpg"", ""https://krisha-photos.kcdn.online/webp/4f/4f1beccd-99fa-4457-8550-ff4f0ce7ee8b/12-full.jpg"", ""https://krisha-photos.kcdn.online/webp/4f/4f1beccd-99fa-4457-8550-ff4f0ce7ee8b/13-full.jpg""]",13,90630ab2780d7cd41b58e63b17d07c80a2f08d8bc603eafd6faf2b06fe15e6a2,,Хозяин,False,2026-08-04,2026-02-26,2026-08-04,live,2026-08-09T06:42:53+00:00,False,чистовая,[],"[""дизайнерский ремонт"", ""встроенная техника"", ""кондиционер"", ""интернет"", ""панорамный вид на Хан Шатыр"", ""стильная"", ""солнечная"", ""светлая""]","{""view"": ""на Хан Шатыр"", ""metro"": ""центр города, удобная транспортная развязка"", ""security"": ""закрытый двор, видеонаблюдение"", ""parking"": ""не указано"", ""pets"": ""не указано"", ""balcony"": ""не указано""}",False,
